entity_id,state,last_changed
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:42:42.340Z
sensor.shelly_potencia_real_1s,6.3,2026-02-25T12:42:43.390Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:42:44.340Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:42:46.339Z
sensor.shelly_potencia_real_1s,6.3,2026-02-25T12:42:47.339Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:42:48.390Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:42:49.340Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:42:50.339Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:42:51.344Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:42:52.390Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:42:53.339Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:42:54.389Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:42:55.339Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:42:56.389Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:42:58.389Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:42:59.338Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:00.338Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:01.395Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:02.341Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:03.389Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:06.339Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:43:07.340Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:09.343Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:10.389Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:11.343Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:12.388Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:13.338Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:14.338Z
sensor.shelly_potencia_real_1s,6.3,2026-02-25T12:43:15.388Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:16.338Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:19.389Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:20.337Z
sensor.shelly_potencia_real_1s,6.7,2026-02-25T12:43:21.393Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:22.337Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:23.337Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:24.337Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:25.337Z
sensor.shelly_potencia_real_1s,6.4,2026-02-25T12:43:26.337Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:27.337Z
sensor.shelly_potencia_real_1s,6.6,2026-02-25T12:43:29.337Z
sensor.shelly_potencia_real_1s,6.5,2026-02-25T12:43:30.387Z
